BackT,Clave,F_Inicio,F_Fin,Trigger,Strike,Cupon,Rentabilidad,ProbNeut_Put,Prob_Put,NPVNeut_Put,NPV_Put,VaR95,ES95,Bloque,Vida_Media,rhoCesta,volatCesta,NPVPut_Back,NCupones_Back,Rentabilidad_Back,Fin_Ventana
1,345,43654,44011,0.9,0.95,16.20095535675075,-8.1300065105087,0.6773,0.7881,-14.04655025339323,-22.677967964518444,0.0,0.0,16.0,0.9120375000000001,0.1416865880372978,0.1495570576430031,0.0,2.0,8.100477678375375,783
1,345,43654,44011,1.0,0.95,16.20095535675075,-8.1300065105087,0.6773,0.7881,-14.04655025339323,-22.677967964518444,0.0,0.0,16.0,0.9120375000000001,0.1416865880372978,0.1495570576430031,0.0,2.0,8.100477678375375,783
1,345,43654,44011,1.1,0.95,16.20095535675075,-8.1300065105087,0.6773,0.7881,-14.04655025339323,-22.677967964518444,0.0,0.0,16.0,0.9120375000000001,0.1416865880372978,0.1495570576430031,0.0,2.0,8.100477678375375,783
1,366,43654,44011,0.9,0.95,16.1691535863139,-0.11598542886998686,0.64905,0.5739,-13.82764838259328,-13.360472355529291,0.0,0.0,15.0,0.8274250000000001,0.2614063816562786,0.1661630015365525,0.0,2.0,8.08457679315695,783
1,366,43654,44011,1.0,0.95,16.1691535863139,-0.11598542886998686,0.64905,0.5739,-13.82764838259328,-13.360472355529291,0.0,0.0,15.0,0.8274250000000001,0.2614063816562786,0.1661630015365525,0.0,2.0,8.08457679315695,783
1,366,43654,44011,1.1,0.95,16.1691535863139,-0.11598542886998686,0.64905,0.5739,-13.82764838259328,-13.360472355529291,0.0,0.0,15.0,0.8274250000000001,0.2614063816562786,0.1661630015365525,0.0,2.0,8.08457679315695,783
1,110,43654,44011,0.9,0.95,16.155929826762765,-1.126103358083057,0.6439,0.57865,-13.774102773883738,-14.382896635046238,0.0,0.0,15.0,0.8295,0.284515986380433,0.17361005510187344,0.0,2.0,8.077964913381383,783
1,110,43654,44011,1.0,0.95,16.155929826762765,-1.126103358083057,0.6439,0.57865,-13.774102773883738,-14.382896635046238,0.0,0.0,15.0,0.8295,0.284515986380433,0.17361005510187344,0.0,2.0,8.077964913381383,783
1,110,43654,44011,1.1,0.95,16.155929826762765,-1.126103358083057,0.6439,0.57865,-13.774102773883738,-14.382896635046238,0.0,0.0,15.0,0.8295,0.284515986380433,0.17361005510187344,0.0,2.0,8.077964913381383,783
1,341,43654,44011,0.9,0.95,16.13888982482503,-0.14233511185705794,0.6171,0.5516,-13.6050000812546,-13.197990395805363,0.0,0.0,15.0,0.817175,0.38155763823785477,0.18443968844367642,0.0,2.0,8.069444912412514,783
1,341,43654,44011,1.0,0.95,16.13888982482503,-0.14233511185705794,0.6171,0.5516,-13.6050000812546,-13.197990395805363,0.0,0.0,15.0,0.817175,0.38155763823785477,0.18443968844367642,0.0,2.0,8.069444912412514,783
1,341,43654,44011,1.1,0.95,16.13888982482503,-0.14233511185705794,0.6171,0.5516,-13.6050000812546,-13.197990395805363,0.0,0.0,15.0,0.817175,0.38155763823785477,0.18443968844367642,0.0,2.0,8.069444912412514,783
1,105,43654,44011,0.9,0.95,16.12499808911389,-0.9195077665397839,0.61825,0.55665,-13.582306298365639,-14.016856324692128,0.0,0.0,15.0,0.820975,0.36671455903839273,0.18975781878514572,0.0,2.0,8.062499044556946,783
1,105,43654,44011,1.0,0.95,16.12499808911389,-0.9195077665397839,0.61825,0.55665,-13.582306298365639,-14.016856324692128,0.0,0.0,15.0,0.820975,0.36671455903839273,0.18975781878514572,0.0,2.0,8.062499044556946,783
1,105,43654,44011,1.1,0.95,16.12499808911389,-0.9195077665397839,0.61825,0.55665,-13.582306298365639,-14.016856324692128,0.0,0.0,15.0,0.820975,0.36671455903839273,0.18975781878514572,0.0,2.0,8.062499044556946,783
1,344,43654,44011,0.9,0.95,16.091257356616406,-8.280139354098425,0.6699,0.79755,-13.911161422449602,-22.795261146004492,0.0,0.0,16.0,0.9162875,0.15707453308640615,0.1502675825866389,0.0,2.0,8.045628678308203,783
1,344,43654,44011,1.0,0.95,16.091257356616406,-8.280139354098425,0.6699,0.79755,-13.911161422449602,-22.795261146004492,0.0,0.0,16.0,0.9162875,0.15707453308640615,0.1502675825866389,0.0,2.0,8.045628678308203,783
1,344,43654,44011,1.1,0.95,16.091257356616406,-8.280139354098425,0.6699,0.79755,-13.911161422449602,-22.795261146004492,0.0,0.0,16.0,0.9162875,0.15707453308640615,0.1502675825866389,0.0,2.0,8.045628678308203,783
1,350,43654,44011,0.9,0.95,16.07940540592504,-7.848932269708104,0.6743,0.79225,-13.915644654156079,-22.332917816675877,0.0,0.0,16.0,0.9147375,0.14202154958633542,0.1463861099471668,0.0,2.0,8.03970270296252,783
1,350,43654,44011,1.0,0.95,16.07940540592504,-7.848932269708104,0.6743,0.79225,-13.915644654156079,-22.332917816675877,0.0,0.0,16.0,0.9147375,0.14202154958633542,0.1463861099471668,0.0,2.0,8.03970270296252,783
1,350,43654,44011,1.1,0.95,16.07940540592504,-7.848932269708104,0.6743,0.79225,-13.915644654156079,-22.332917816675877,0.0,0.0,16.0,0.9147375,0.14202154958633542,0.1463861099471668,0.0,2.0,8.03970270296252,783
1,82,43654,44011,0.9,0.95,16.06985447804481,-1.6025208909520607,0.65835,0.586,-13.81282001184901,-14.861644583046537,0.0,0.0,15.0,0.8343875000000001,0.22940481846479419,0.16513603367440186,0.0,2.0,8.034927239022405,783
1,82,43654,44011,1.0,0.95,16.06985447804481,-1.6025208909520607,0.65835,0.586,-13.81282001184901,-14.861644583046537,0.0,0.0,15.0,0.8343875000000001,0.22940481846479419,0.16513603367440186,0.0,2.0,8.034927239022405,783
1,82,43654,44011,1.1,0.95,16.06985447804481,-1.6025208909520607,0.65835,0.586,-13.81282001184901,-14.861644583046537,0.0,0.0,15.0,0.8343875000000001,0.22940481846479419,0.16513603367440186,0.0,2.0,8.034927239022405,783
1,292,43654,44011,0.9,0.95,16.064413293217708,-8.347697992583358,0.6603,0.8004,-13.806542141953134,-22.86204989691416,0.0,0.0,16.0,0.9178124999999999,0.19871925929102993,0.1531185685820893,0.0,2.0,8.032206646608854,783
1,292,43654,44011,1.0,0.95,16.064413293217708,-8.347697992583358,0.6603,0.8004,-13.806542141953134,-22.86204989691416,0.0,0.0,16.0,0.9178124999999999,0.19871925929102993,0.1531185685820893,0.0,2.0,8.032206646608854,783
1,292,43654,44011,1.1,0.95,16.064413293217708,-8.347697992583358,0.6603,0.8004,-13.806542141953134,-22.86204989691416,0.0,0.0,16.0,0.9178124999999999,0.19871925929102993,0.1531185685820893,0.0,2.0,8.032206646608854,783
1,412,43654,44011,0.9,0.95,16.04086766048504,-8.778442512517527,0.6551,0.81725,-13.777566212882446,-23.365775306614616,0.0,0.0,16.0,0.924025,0.22878096448541138,0.16721814890161033,0.0,2.0,8.02043383024252,783
1,412,43654,44011,1.0,0.95,16.04086766048504,-8.778442512517527,0.6551,0.81725,-13.777566212882446,-23.365775306614616,0.0,0.0,16.0,0.924025,0.22878096448541138,0.16721814890161033,0.0,2.0,8.02043383024252,783
1,412,43654,44011,1.1,0.95,16.04086766048504,-8.778442512517527,0.6551,0.81725,-13.777566212882446,-23.365775306614616,0.0,0.0,16.0,0.924025,0.22878096448541138,0.16721814890161033,0.0,2.0,8.02043383024252,783
1,83,43654,44011,0.9,0.95,16.027325136938536,-2.594071507028003,0.61445,0.6083,-13.450185607169182,-15.915899282013253,0.0,0.0,15.0,0.841175,0.3990918289065875,0.19089396896624586,0.0,2.0,8.013662568469268,783
1,83,43654,44011,1.0,0.95,16.027325136938536,-2.594071507028003,0.61445,0.6083,-13.450185607169182,-15.915899282013253,0.0,0.0,15.0,0.841175,0.3990918289065875,0.19089396896624586,0.0,2.0,8.013662568469268,783
1,83,43654,44011,1.1,0.95,16.027325136938536,-2.594071507028003,0.61445,0.6083,-13.450185607169182,-15.915899282013253,0.0,0.0,15.0,0.841175,0.3990918289065875,0.19089396896624586,0.0,2.0,8.013662568469268,783
1,265,43654,44011,0.9,0.95,16.024635014790324,-8.587566331241877,0.6663,0.81155,-13.822792736430642,-23.140331933263447,0.0,0.0,16.0,0.9226624999999999,0.1966325182977083,0.15389378324004185,0.0,2.0,8.012317507395162,783
1,265,43654,44011,1.0,0.95,16.024635014790324,-8.587566331241877,0.6663,0.81155,-13.822792736430642,-23.140331933263447,0.0,0.0,16.0,0.9226624999999999,0.1966325182977083,0.15389378324004185,0.0,2.0,8.012317507395162,783
1,265,43654,44011,1.1,0.95,16.024635014790324,-8.587566331241877,0.6663,0.81155,-13.822792736430642,-23.140331933263447,0.0,0.0,16.0,0.9226624999999999,0.1966325182977083,0.15389378324004185,0.0,2.0,8.012317507395162,783
1,411,43654,44011,0.9,0.95,15.990025670164384,-8.206094417568535,0.69475,0.8097,-14.00829510758275,-22.70630490420562,0.0,0.0,16.0,0.9211,0.07832830821234278,0.1416587780625379,0.0,2.0,7.995012835082192,783
1,411,43654,44011,1.0,0.95,15.990025670164384,-8.206094417568535,0.69475,0.8097,-14.00829510758275,-22.70630490420562,0.0,0.0,16.0,0.9211,0.07832830821234278,0.1416587780625379,0.0,2.0,7.995012835082192,783
1,411,43654,44011,1.1,0.95,15.990025670164384,-8.206094417568535,0.69475,0.8097,-14.00829510758275,-22.70630490420562,0.0,0.0,16.0,0.9211,0.07832830821234278,0.1416587780625379,0.0,2.0,7.995012835082192,783
1,251,43654,44011,0.9,0.95,15.985428296210005,-0.4110238292978572,0.6672,0.598,-13.80442516614044,-13.725220615810024,0.0,0.0,15.0,0.841525,0.16742863373042338,0.1517238225266487,0.0,2.0,7.992714148105002,783
1,251,43654,44011,1.0,0.95,15.985428296210005,-0.4110238292978572,0.6672,0.598,-13.80442516614044,-13.725220615810024,0.0,0.0,15.0,0.841525,0.16742863373042338,0.1517238225266487,0.0,2.0,7.992714148105002,783
1,251,43654,44011,1.1,0.95,15.985428296210005,-0.4110238292978572,0.6672,0.598,-13.80442516614044,-13.725220615810024,0.0,0.0,15.0,0.841525,0.16742863373042338,0.1517238225266487,0.0,2.0,7.992714148105002,783
1,161,43654,44011,0.9,0.95,15.985343535842684,-1.1921556594849054,0.6109,0.57065,-13.388215458974946,-14.220164618666315,0.0,0.0,15.0,0.8239375,0.40844973554025427,0.19257109434970263,0.0,2.0,7.992671767921342,783
1,161,43654,44011,1.0,0.95,15.985343535842684,-1.1921556594849054,0.6109,0.57065,-13.388215458974946,-14.220164618666315,0.0,0.0,15.0,0.8239375,0.40844973554025427,0.19257109434970263,0.0,2.0,7.992671767921342,783
1,161,43654,44011,1.1,0.95,15.985343535842684,-1.1921556594849054,0.6109,0.57065,-13.388215458974946,-14.220164618666315,0.0,0.0,15.0,0.8239375,0.40844973554025427,0.19257109434970263,0.0,2.0,7.992671767921342,783
1,130,43654,44011,0.9,0.95,15.963876103640983,0.2655403020742959,0.62385,0.5157,-13.483780843888054,-12.423011511137663,0.0,0.0,15.0,0.80265,0.32090364920689113,0.18281598219518846,0.0,2.0,7.981938051820491,783
1,130,43654,44011,1.0,0.95,15.963876103640983,0.2655403020742959,0.62385,0.5157,-13.483780843888054,-12.423011511137663,0.0,0.0,15.0,0.80265,0.32090364920689113,0.18281598219518846,0.0,2.0,7.981938051820491,783
1,130,43654,44011,1.1,0.95,15.963876103640983,0.2655403020742959,0.62385,0.5157,-13.483780843888054,-12.423011511137663,0.0,0.0,15.0,0.80265,0.32090364920689113,0.18281598219518846,0.0,2.0,7.981938051820491,783
1,55,43654,44011,0.9,0.95,15.952371156667436,-1.3191246689459266,0.6393,0.5586,-13.54994835901612,-14.246125228038704,0.0,0.0,15.0,0.819325,0.25080122998809556,0.169892808346597,0.0,2.0,7.976185578333718,783
1,55,43654,44011,1.0,0.95,15.952371156667436,-1.3191246689459266,0.6393,0.5586,-13.54994835901612,-14.246125228038704,0.0,0.0,15.0,0.819325,0.25080122998809556,0.169892808346597,0.0,2.0,7.976185578333718,783
1,55,43654,44011,1.1,0.95,15.952371156667436,-1.3191246689459266,0.6393,0.5586,-13.54994835901612,-14.246125228038704,0.0,0.0,15.0,0.819325,0.25080122998809556,0.169892808346597,0.0,2.0,7.976185578333718,783
1,297,43654,44011,0.9,0.95,15.928636108916876,-1.5250025627954358,0.6538,0.632,-13.641685507755225,-14.95091899244076,0.0,0.0,15.0,0.8523125,0.22488049837723553,0.1608741593155651,0.0,2.0,7.964318054458438,783
1,297,43654,44011,1.0,0.95,15.928636108916876,-1.5250025627954358,0.6538,0.632,-13.641685507755225,-14.95091899244076,0.0,0.0,15.0,0.8523125,0.22488049837723553,0.1608741593155651,0.0,2.0,7.964318054458438,783
1,297,43654,44011,1.1,0.95,15.928636108916876,-1.5250025627954358,0.6538,0.632,-13.641685507755225,-14.95091899244076,0.0,0.0,15.0,0.8523125,0.22488049837723553,0.1608741593155651,0.0,2.0,7.964318054458438,783
1,370,43654,44011,0.9,0.95,15.914319789036972,-0.3500790374149165,0.66425,0.5856,-13.692520012710993,-13.444533272286218,0.0,0.0,15.0,0.8313,0.17146329219048928,0.15474957185440077,0.0,2.0,7.957159894518486,783
1,370,43654,44011,1.0,0.95,15.914319789036972,-0.3500790374149165,0.66425,0.5856,-13.692520012710993,-13.444533272286218,0.0,0.0,15.0,0.8313,0.17146329219048928,0.15474957185440077,0.0,2.0,7.957159894518486,783
1,370,43654,44011,1.1,0.95,15.914319789036972,-0.3500790374149165,0.66425,0.5856,-13.692520012710993,-13.444533272286218,0.0,0.0,15.0,0.8313,0.17146329219048928,0.15474957185440077,0.0,2.0,7.957159894518486,783
1,47,43654,44011,0.9,0.95,15.90078838947313,-0.7848100721780416,0.57935,0.4927,-13.088856754234886,-13.211272287717394,0.0,0.0,15.0,0.7898499999999999,0.5169779979787902,0.20303490362190638,0.0,2.0,7.950394194736565,783
1,47,43654,44011,1.0,0.95,15.90078838947313,-0.7848100721780416,0.57935,0.4927,-13.088856754234886,-13.211272287717394,0.0,0.0,15.0,0.7898499999999999,0.5169779979787902,0.20303490362190638,0.0,2.0,7.950394194736565,783
1,47,43654,44011,1.1,0.95,15.90078838947313,-0.7848100721780416,0.57935,0.4927,-13.088856754234886,-13.211272287717394,0.0,0.0,15.0,0.7898499999999999,0.5169779979787902,0.20303490362190638,0.0,2.0,7.950394194736565,783
1,37,43654,44011,0.9,0.95,15.864101320113743,-2.325676426409313,0.61775,0.59445,-13.31872643747996,-15.423144883655265,0.0,0.0,15.0,0.835375,0.34108664633005414,0.17818624827737703,0.0,2.0,7.932050660056872,783
1,37,43654,44011,1.0,0.95,15.864101320113743,-2.325676426409313,0.61775,0.59445,-13.31872643747996,-15.423144883655265,0.0,0.0,15.0,0.835375,0.34108664633005414,0.17818624827737703,0.0,2.0,7.932050660056872,783
1,37,43654,44011,1.1,0.95,15.864101320113743,-2.325676426409313,0.61775,0.59445,-13.31872643747996,-15.423144883655265,0.0,0.0,15.0,0.835375,0.34108664633005414,0.17818624827737703,0.0,2.0,7.932050660056872,783
1,340,43654,44011,0.9,0.95,15.834879992777486,1.0332867897803162,0.64605,0.51245,-13.531962565376244,-11.544326474487157,0.0,0.0,15.0,0.801625,0.2420329202892213,0.1629912820364133,0.0,2.0,7.917439996388743,783
1,340,43654,44011,1.0,0.95,15.834879992777486,1.0332867897803162,0.64605,0.51245,-13.531962565376244,-11.544326474487157,0.0,0.0,15.0,0.801625,0.2420329202892213,0.1629912820364133,0.0,2.0,7.917439996388743,783
1,340,43654,44011,1.1,0.95,15.834879992777486,1.0332867897803162,0.64605,0.51245,-13.531962565376244,-11.544326474487157,0.0,0.0,15.0,0.801625,0.2420329202892213,0.1629912820364133,0.0,2.0,7.917439996388743,783
1,246,43654,44011,0.9,0.95,15.820771942174595,-0.28814771033213127,0.62445,0.5517,-13.37681696078971,-13.124726536357517,0.0,0.0,15.0,0.8197125000000001,0.3318552561072104,0.17359737256816013,0.0,2.0,7.9103859710872975,783
1,246,43654,44011,1.0,0.95,15.820771942174595,-0.28814771033213127,0.62445,0.5517,-13.37681696078971,-13.124726536357517,0.0,0.0,15.0,0.8197125000000001,0.3318552561072104,0.17359737256816013,0.0,2.0,7.9103859710872975,783
1,246,43654,44011,1.1,0.95,15.820771942174595,-0.28814771033213127,0.62445,0.5517,-13.37681696078971,-13.124726536357517,0.0,0.0,15.0,0.8197125000000001,0.3318552561072104,0.17359737256816013,0.0,2.0,7.9103859710872975,783
1,374,43654,44011,0.9,0.95,15.80454650840142,-8.079433151053083,0.653,0.78275,-13.559707447800143,-22.231228424448933,0.0,0.0,16.0,0.9095625,0.23592131197007285,0.1635018466083752,0.0,2.0,7.90227325420071,783
1,374,43654,44011,1.0,0.95,15.80454650840142,-8.079433151053083,0.653,0.78275,-13.559707447800143,-22.231228424448933,0.0,0.0,16.0,0.9095625,0.23592131197007285,0.1635018466083752,0.0,2.0,7.90227325420071,783
1,374,43654,44011,1.1,0.95,15.80454650840142,-8.079433151053083,0.653,0.78275,-13.559707447800143,-22.231228424448933,0.0,0.0,16.0,0.9095625,0.23592131197007285,0.1635018466083752,0.0,2.0,7.90227325420071,783
1,160,43654,44011,0.9,0.95,15.795851456782328,-0.19152195137618122,0.63835,0.54035,-13.428362014203703,-12.909923193045831,0.0,0.0,15.0,0.8133875,0.2882289098904751,0.1712399659142251,0.0,2.0,7.897925728391164,783
1,160,43654,44011,1.0,0.95,15.795851456782328,-0.19152195137618122,0.63835,0.54035,-13.428362014203703,-12.909923193045831,0.0,0.0,15.0,0.8133875,0.2882289098904751,0.1712399659142251,0.0,2.0,7.897925728391164,783
1,160,43654,44011,1.1,0.95,15.795851456782328,-0.19152195137618122,0.63835,0.54035,-13.428362014203703,-12.909923193045831,0.0,0.0,15.0,0.8133875,0.2882289098904751,0.1712399659142251,0.0,2.0,7.897925728391164,783
1,359,43654,44011,0.9,0.95,15.693907422967,-0.9045734515603421,0.62465,0.5713,-13.245055848455232,-13.695377381790044,0.0,0.0,15.0,0.8237875,0.3299159522148208,0.16793252804390835,0.0,2.0,7.8469537114835,783
1,359,43654,44011,1.0,0.95,15.693907422967,-0.9045734515603421,0.62465,0.5713,-13.245055848455232,-13.695377381790044,0.0,0.0,15.0,0.8237875,0.3299159522148208,0.16793252804390835,0.0,2.0,7.8469537114835,783
1,359,43654,44011,1.1,0.95,15.693907422967,-0.9045734515603421,0.62465,0.5713,-13.245055848455232,-13.695377381790044,0.0,0.0,15.0,0.8237875,0.3299159522148208,0.16793252804390835,0.0,2.0,7.8469537114835,783
1,125,43654,44011,0.9,0.95,15.691228488782201,0.5193697862394142,0.57255,0.44875,-12.883891388584688,-11.436366475200856,0.0,0.0,15.0,0.7692625,0.5261097963322249,0.2059509202176362,0.0,2.0,7.8456142443911006,783
1,125,43654,44011,1.0,0.95,15.691228488782201,0.5193697862394142,0.57255,0.44875,-12.883891388584688,-11.436366475200856,0.0,0.0,15.0,0.7692625,0.5261097963322249,0.2059509202176362,0.0,2.0,7.8456142443911006,783
1,125,43654,44011,1.1,0.95,15.691228488782201,0.5193697862394142,0.57255,0.44875,-12.883891388584688,-11.436366475200856,0.0,0.0,15.0,0.7692625,0.5261097963322249,0.2059509202176362,0.0,2.0,7.8456142443911006,783
1,14,43654,44011,0.9,0.85,7.845022047178276,-5.74944467774989,0.4903,0.60395,-6.550911166363683,-12.44832931594393,0.0,0.0,7.0,0.86985,0.3823358177807507,0.17217378898825697,0.0,4.0,7.845022047178276,783
1,14,43654,44011,1.0,0.85,7.845022047178276,-5.74944467774989,0.4903,0.60395,-6.550911166363683,-12.44832931594393,0.0,0.0,7.0,0.86985,0.3823358177807507,0.17217378898825697,0.0,4.0,7.845022047178276,783
1,14,43654,44011,1.1,0.85,7.845022047178276,-5.74944467774989,0.4903,0.60395,-6.550911166363683,-12.44832931594393,0.0,0.0,7.0,0.86985,0.3823358177807507,0.17217378898825697,0.0,4.0,7.845022047178276,783
1,349,43654,44011,0.9,0.95,15.660195997768596,-8.437622024835322,0.6511,0.80675,-13.400344876556202,-22.625636763373688,0.0,0.0,16.0,0.9205125000000001,0.19700355922327661,0.14693690412982113,0.0,2.0,7.830097998884298,783
1,349,43654,44011,1.0,0.95,15.660195997768596,-8.437622024835322,0.6511,0.80675,-13.400344876556202,-22.625636763373688,0.0,0.0,16.0,0.9205125000000001,0.19700355922327661,0.14693690412982113,0.0,2.0,7.830097998884298,783
1,349,43654,44011,1.1,0.95,15.660195997768596,-8.437622024835322,0.6511,0.80675,-13.400344876556202,-22.625636763373688,0.0,0.0,16.0,0.9205125000000001,0.19700355922327661,0.14693690412982113,0.0,2.0,7.830097998884298,783
1,354,43654,44011,0.9,0.95,15.637468484914022,-1.3005756414942713,0.62355,0.59985,-13.188118440230255,-14.240930851616877,0.0,0.0,15.0,0.836675,0.3242673416259539,0.16718924808519087,0.0,2.0,7.818734242457011,783
1,354,43654,44011,1.0,0.95,15.637468484914022,-1.3005756414942713,0.62355,0.59985,-13.188118440230255,-14.240930851616877,0.0,0.0,15.0,0.836675,0.3242673416259539,0.16718924808519087,0.0,2.0,7.818734242457011,783
1,354,43654,44011,1.1,0.95,15.637468484914022,-1.3005756414942713,0.62355,0.59985,-13.188118440230255,-14.240930851616877,0.0,0.0,15.0,0.836675,0.3242673416259539,0.16718924808519087,0.0,2.0,7.818734242457011,783
1,85,43654,44011,0.9,0.95,15.585630057717564,-1.6614014371097792,0.64905,0.5709,-13.312205671757395,-14.391276413774492,0.0,0.0,15.0,0.82605,0.23024484377650678,0.15982028457162686,0.0,2.0,7.792815028858782,783
1,85,43654,44011,1.0,0.95,15.585630057717564,-1.6614014371097792,0.64905,0.5709,-13.312205671757395,-14.391276413774492,0.0,0.0,15.0,0.82605,0.23024484377650678,0.15982028457162686,0.0,2.0,7.792815028858782,783
1,85,43654,44011,1.1,0.95,15.585630057717564,-1.6614014371097792,0.64905,0.5709,-13.312205671757395,-14.391276413774492,0.0,0.0,15.0,0.82605,0.23024484377650678,0.15982028457162686,0.0,2.0,7.792815028858782,783
1,173,43654,44011,0.9,0.85,7.788379311736631,-10.424481013343785,0.52195,0.8022,-6.667373044325573,-17.567058597466378,0.0,0.0,8.0,0.93975,0.21961126040232073,0.1460214872444237,0.0,4.0,7.788379311736631,783
1,173,43654,44011,1.0,0.85,7.788379311736631,-10.424481013343785,0.52195,0.8022,-6.667373044325573,-17.567058597466378,0.0,0.0,8.0,0.93975,0.21961126040232073,0.1460214872444237,0.0,4.0,7.788379311736631,783
1,173,43654,44011,1.1,0.85,7.788379311736631,-10.424481013343785,0.52195,0.8022,-6.667373044325573,-17.567058597466378,0.0,0.0,8.0,0.93975,0.21961126040232073,0.1460214872444237,0.0,4.0,7.788379311736631,783
1,42,43654,44011,0.9,0.95,15.567564553667236,-2.615740336149134,0.63275,0.60705,-13.192433367494738,-15.565250377764295,0.0,0.0,15.0,0.8418749999999999,0.28890544553700054,0.16576241961962693,0.0,2.0,7.783782276833618,783
1,42,43654,44011,1.0,0.95,15.567564553667236,-2.615740336149134,0.63275,0.60705,-13.192433367494738,-15.565250377764295,0.0,0.0,15.0,0.8418749999999999,0.28890544553700054,0.16576241961962693,0.0,2.0,7.783782276833618,783
1,42,43654,44011,1.1,0.95,15.567564553667236,-2.615740336149134,0.63275,0.60705,-13.192433367494738,-15.565250377764295,0.0,0.0,15.0,0.8418749999999999,0.28890544553700054,0.16576241961962693,0.0,2.0,7.783782276833618,783
1,49,43654,44011,0.9,0.95,15.551201753472665,-2.1299907265033795,0.5904,0.5626,-12.870075781255949,-14.727931897299387,0.0,0.0,15.0,0.8196125,0.42918149408620226,0.1836414714319746,0.0,2.0,7.775600876736332,783
1,49,43654,44011,1.0,0.95,15.551201753472665,-2.1299907265033795,0.5904,0.5626,-12.870075781255949,-14.727931897299387,0.0,0.0,15.0,0.8196125,0.42918149408620226,0.1836414714319746,0.0,2.0,7.775600876736332,783
1,49,43654,44011,1.1,0.95,15.551201753472665,-2.1299907265033795,0.5904,0.5626,-12.870075781255949,-14.727931897299387,0.0,0.0,15.0,0.8196125,0.42918149408620226,0.1836414714319746,0.0,2.0,7.775600876736332,783
1,50,43654,44011,0.9,0.95,15.520328734243511,-1.5047709316050835,0.58525,0.5149,-12.815311508168957,-13.753706256716617,0.0,0.0,15.0,0.798125,0.4457274277921382,0.1850877278295232,0.0,2.0,7.760164367121756,783
1,50,43654,44011,1.0,0.95,15.520328734243511,-1.5047709316050835,0.58525,0.5149,-12.815311508168957,-13.753706256716617,0.0,0.0,15.0,0.798125,0.4457274277921382,0.1850877278295232,0.0,2.0,7.760164367121756,783
1,50,43654,44011,1.1,0.95,15.520328734243511,-1.5047709316050835,0.58525,0.5149,-12.815311508168957,-13.753706256716617,0.0,0.0,15.0,0.798125,0.4457274277921382,0.1850877278295232,0.0,2.0,7.760164367121756,783
1,120,43654,44011,0.9,0.95,15.486961245150844,-1.2906465548620147,0.6334,0.574,-13.116443940159414,-13.947924421859812,0.0,0.0,15.0,0.8263375,0.2870472686656959,0.1672674200383434,0.0,2.0,7.743480622575422,783
1,120,43654,44011,1.0,0.95,15.486961245150844,-1.2906465548620147,0.6334,0.574,-13.116443940159414,-13.947924421859812,0.0,0.0,15.0,0.8263375,0.2870472686656959,0.1672674200383434,0.0,2.0,7.743480622575422,783
1,120,43654,44011,1.1,0.95,15.486961245150844,-1.2906465548620147,0.6334,0.574,-13.116443940159414,-13.947924421859812,0.0,0.0,15.0,0.8263375,0.2870472686656959,0.1672674200383434,0.0,2.0,7.743480622575422,783
1,54,43654,44011,0.9,0.95,15.482917032942195,-2.530187871348275,0.61345,0.62185,-12.972609090317215,-15.496028841307645,0.0,0.0,15.0,0.8474875,0.30665350233047467,0.17063387620050677,0.0,2.0,7.741458516471098,783
1,54,43654,44011,1.0,0.95,15.482917032942195,-2.530187871348275,0.61345,0.62185,-12.972609090317215,-15.496028841307645,0.0,0.0,15.0,0.8474875,0.30665350233047467,0.17063387620050677,0.0,2.0,7.741458516471098,783
1,54,43654,44011,1.1,0.95,15.482917032942195,-2.530187871348275,0.61345,0.62185,-12.972609090317215,-15.496028841307645,0.0,0.0,15.0,0.8474875,0.30665350233047467,0.17063387620050677,0.0,2.0,7.741458516471098,783
1,236,43654,44011,0.9,0.95,15.482780612733494,-1.520759524713828,0.6523,0.6113,-13.25869732430354,-14.451885100769289,0.0,0.0,15.0,0.844575,0.21685392490207964,0.15263663685755688,0.0,2.0,7.741390306366747,783
1,236,43654,44011,1.0,0.95,15.482780612733494,-1.520759524713828,0.6523,0.6113,-13.25869732430354,-14.451885100769289,0.0,0.0,15.0,0.844575,0.21685392490207964,0.15263663685755688,0.0,2.0,7.741390306366747,783
1,236,43654,44011,1.1,0.95,15.482780612733494,-1.520759524713828,0.6523,0.6113,-13.25869732430354,-14.451885100769289,0.0,0.0,15.0,0.844575,0.21685392490207964,0.15263663685755688,0.0,2.0,7.741390306366747,783
1,178,43654,44011,0.9,0.85,7.730455496446792,-5.465043153279542,0.51245,0.63675,-6.5721004529917595,-12.198394964142485,0.0,0.0,8.0,0.8868750000000001,0.26557649867811434,0.1548327247098376,0.0,4.0,7.730455496446792,783
1,178,43654,44011,1.0,0.85,7.730455496446792,-5.465043153279542,0.51245,0.63675,-6.5721004529917595,-12.198394964142485,0.0,0.0,8.0,0.8868750000000001,0.26557649867811434,0.1548327247098376,0.0,4.0,7.730455496446792,783
1,178,43654,44011,1.1,0.85,7.730455496446792,-5.465043153279542,0.51245,0.63675,-6.5721004529917595,-12.198394964142485,0.0,0.0,8.0,0.8868750000000001,0.26557649867811434,0.1548327247098376,0.0,4.0,7.730455496446792,783
